date,puissance_w,type_valeur,jour_semaine,pas_temps
2021-08-22 18:00:00,1564.0,Mesurée,dimanche,60.0
2021-08-22 19:00:00,1244.0,Mesurée,dimanche,60.0
2021-08-22 20:00:00,1171.0,Mesurée,dimanche,60.0
2021-08-22 21:00:00,574.0,Mesurée,dimanche,60.0
2021-08-22 22:00:00,3363.0,Mesurée,dimanche,60.0
2021-08-22 23:00:00,1546.0,Mesurée,dimanche,60.0
2021-08-23 00:00:00,335.0,Mesurée,lundi,60.0
2021-08-23 01:00:00,310.0,Mesurée,lundi,60.0
2021-08-23 02:00:00,317.0,Mesurée,lundi,60.0
2021-08-23 03:00:00,305.0,Mesurée,lundi,60.0
2021-08-23 04:00:00,319.0,Mesurée,lundi,60.0
2021-08-23 05:00:00,312.0,Mesurée,lundi,60.0
2021-08-23 06:00:00,282.0,Mesurée,lundi,60.0
2021-08-23 07:00:00,678.0,Mesurée,lundi,60.0
2021-08-23 08:00:00,2495.0,Mesurée,lundi,60.0
2021-08-23 09:00:00,1910.0,Mesurée,lundi,60.0
2021-08-23 10:00:00,1525.0,Mesurée,lundi,60.0
2021-08-23 11:00:00,5665.0,Mesurée,lundi,60.0
2021-08-23 12:00:00,10803.0,Mesurée,lundi,60.0
2021-08-23 13:00:00,1698.0,Mesurée,lundi,60.0
2021-08-23 14:00:00,631.0,Mesurée,lundi,60.0
2021-08-23 15:00:00,526.0,Mesurée,lundi,60.0
2021-08-23 16:00:00,1161.0,Mesurée,lundi,60.0
2021-08-23 17:00:00,3913.0,Mesurée,lundi,60.0
2021-08-23 18:00:00,2347.0,Mesurée,lundi,60.0
2021-08-23 19:00:00,1823.0,Mesurée,lundi,60.0
2021-08-23 20:00:00,2775.0,Mesurée,lundi,60.0
2021-08-23 21:00:00,2179.0,Mesurée,lundi,60.0
2021-08-23 22:00:00,2420.0,Mesurée,lundi,60.0
2021-08-23 23:00:00,1700.0,Mesurée,lundi,60.0
2021-08-24 00:00:00,961.0,Mesurée,mardi,60.0
2021-08-24 01:00:00,854.0,Mesurée,mardi,60.0
2021-08-24 02:00:00,835.0,Mesurée,mardi,60.0
2021-08-24 03:00:00,845.0,Mesurée,mardi,60.0
2021-08-24 04:00:00,1000.0,Mesurée,mardi,60.0
2021-08-24 05:00:00,823.0,Mesurée,mardi,60.0
2021-08-24 06:00:00,845.0,Mesurée,mardi,60.0
2021-08-24 07:00:00,1637.0,Mesurée,mardi,60.0
2021-08-24 08:00:00,698.0,Mesurée,mardi,60.0
2021-08-24 09:00:00,2043.0,Mesurée,mardi,60.0
2021-08-24 10:00:00,1556.0,Mesurée,mardi,60.0
2021-08-24 11:00:00,309.0,Mesurée,mardi,60.0
2021-08-24 12:00:00,1547.0,Mesurée,mardi,60.0
2021-08-24 13:00:00,598.0,Mesurée,mardi,60.0
2021-08-24 14:00:00,5066.0,Mesurée,mardi,60.0
2021-08-24 15:00:00,4607.0,Mesurée,mardi,60.0
2021-08-24 16:00:00,3612.0,Mesurée,mardi,60.0
2021-08-24 17:00:00,3657.0,Mesurée,mardi,60.0
2021-08-24 18:00:00,4363.0,Mesurée,mardi,60.0
2021-08-24 19:00:00,880.0,Mesurée,mardi,60.0
2021-08-24 20:00:00,1440.0,Mesurée,mardi,60.0
2021-08-24 21:00:00,2765.0,Mesurée,mardi,60.0
2021-08-24 22:00:00,2521.0,Mesurée,mardi,60.0
2021-08-24 23:00:00,829.0,Mesurée,mardi,60.0
2021-08-25 00:00:00,388.0,Mesurée,mercredi,60.0
2021-08-25 01:00:00,287.0,Mesurée,mercredi,60.0
2021-08-25 02:00:00,308.0,Mesurée,mercredi,60.0
2021-08-25 03:00:00,326.0,Mesurée,mercredi,60.0
2021-08-25 04:00:00,331.0,Mesurée,mercredi,60.0
2021-08-25 05:00:00,347.0,Mesurée,mercredi,60.0
2021-08-25 06:00:00,314.0,Mesurée,mercredi,60.0
2021-08-25 07:00:00,805.0,Mesurée,mercredi,60.0
2021-08-25 08:00:00,2357.0,Mesurée,mercredi,60.0
2021-08-25 09:00:00,1814.0,Mesurée,mercredi,60.0
2021-08-25 10:00:00,2325.0,Mesurée,mercredi,60.0
2021-08-25 11:00:00,5634.0,Mesurée,mercredi,60.0
2021-08-25 12:00:00,4169.0,Mesurée,mercredi,60.0
2021-08-25 13:00:00,2079.0,Mesurée,mercredi,60.0
2021-08-25 14:00:00,1619.0,Mesurée,mercredi,60.0
2021-08-25 15:00:00,5747.0,Mesurée,mercredi,60.0
2021-08-25 16:00:00,7986.0,Mesurée,mercredi,60.0
2021-08-25 17:00:00,6018.0,Mesurée,mercredi,60.0
2021-08-25 18:00:00,729.0,Mesurée,mercredi,60.0
2021-08-25 19:00:00,1597.0,Mesurée,mercredi,60.0
2021-08-25 20:00:00,383.0,Mesurée,mercredi,60.0
2021-08-25 21:00:00,510.0,Mesurée,mercredi,60.0
2021-08-25 22:00:00,2098.0,Mesurée,mercredi,60.0
2021-08-25 23:00:00,1334.0,Mesurée,mercredi,60.0
2021-08-26 00:00:00,339.0,Mesurée,jeudi,60.0
2021-08-26 01:00:00,302.0,Mesurée,jeudi,60.0
2021-08-26 02:00:00,303.0,Mesurée,jeudi,60.0
2021-08-26 03:00:00,315.0,Mesurée,jeudi,60.0
2021-08-26 04:00:00,281.0,Mesurée,jeudi,60.0
2021-08-26 05:00:00,301.0,Mesurée,jeudi,60.0
2021-08-26 06:00:00,613.0,Mesurée,jeudi,60.0
2021-08-26 07:00:00,935.0,Mesurée,jeudi,60.0
2021-08-26 08:00:00,2628.0,Mesurée,jeudi,60.0
2021-08-26 09:00:00,2610.0,Mesurée,jeudi,60.0
2021-08-26 10:00:00,3669.0,Mesurée,jeudi,60.0
2021-08-26 11:00:00,1844.0,Mesurée,jeudi,60.0
2021-08-26 12:00:00,1976.0,Mesurée,jeudi,60.0
2021-08-26 13:00:00,723.0,Mesurée,jeudi,60.0
2021-08-26 14:00:00,3245.0,Mesurée,jeudi,60.0
2021-08-26 15:00:00,6856.0,Mesurée,jeudi,60.0
2021-08-26 16:00:00,4860.0,Mesurée,jeudi,60.0
2021-08-26 17:00:00,2859.0,Mesurée,jeudi,60.0
2021-08-26 18:00:00,2358.0,Mesurée,jeudi,60.0
2021-08-26 19:00:00,2067.0,Mesurée,jeudi,60.0
2021-08-26 20:00:00,349.0,Mesurée,jeudi,60.0
2021-08-26 21:00:00,313.0,Mesurée,jeudi,60.0
2021-08-26 22:00:00,564.0,Mesurée,jeudi,60.0
2021-08-26 23:00:00,853.0,Mesurée,jeudi,60.0
2021-08-27 00:00:00,588.0,Mesurée,vendredi,60.0
2021-08-27 01:00:00,328.0,Mesurée,vendredi,60.0
2021-08-27 02:00:00,313.0,Mesurée,vendredi,60.0
2021-08-27 03:00:00,948.0,Mesurée,vendredi,60.0
2021-08-27 04:00:00,324.0,Mesurée,vendredi,60.0
2021-08-27 05:00:00,304.0,Mesurée,vendredi,60.0
2021-08-27 06:00:00,514.0,Mesurée,vendredi,60.0
2021-08-27 07:00:00,615.0,Mesurée,vendredi,60.0
2021-08-27 08:00:00,1719.0,Mesurée,vendredi,60.0
2021-08-27 09:00:00,4314.0,Mesurée,vendredi,60.0
2021-08-27 10:00:00,5853.0,Mesurée,vendredi,60.0
2021-08-27 11:00:00,4106.0,Mesurée,vendredi,60.0
2021-08-27 12:00:00,2547.0,Mesurée,vendredi,60.0
2021-08-27 13:00:00,3521.0,Mesurée,vendredi,60.0
2021-08-27 14:00:00,2911.0,Mesurée,vendredi,60.0
2021-08-27 15:00:00,2858.0,Mesurée,vendredi,60.0
2021-08-27 16:00:00,4405.0,Mesurée,vendredi,60.0
2021-08-27 17:00:00,2977.0,Mesurée,vendredi,60.0
2021-08-27 18:00:00,583.0,Mesurée,vendredi,60.0
2021-08-27 19:00:00,891.0,Mesurée,vendredi,60.0
2021-08-27 20:00:00,2151.0,Mesurée,vendredi,60.0
2021-08-27 21:00:00,1651.0,Mesurée,vendredi,60.0
2021-08-27 22:00:00,1733.0,Mesurée,vendredi,60.0
2021-08-27 23:00:00,2030.0,Mesurée,vendredi,60.0
2021-08-28 00:00:00,392.0,Mesurée,samedi,60.0
2021-08-28 01:00:00,310.0,Mesurée,samedi,60.0
2021-08-28 02:00:00,317.0,Mesurée,samedi,60.0
2021-08-28 03:00:00,307.0,Mesurée,samedi,60.0
2021-08-28 04:00:00,284.0,Mesurée,samedi,60.0
2021-08-28 05:00:00,347.0,Mesurée,samedi,60.0
2021-08-28 06:00:00,356.0,Mesurée,samedi,60.0
2021-08-28 07:00:00,2168.0,Mesurée,samedi,60.0
2021-08-28 08:00:00,2078.0,Mesurée,samedi,60.0
2021-08-28 09:00:00,1671.0,Mesurée,samedi,60.0
2021-08-28 10:00:00,333.0,Mesurée,samedi,60.0
2021-08-28 11:00:00,300.0,Mesurée,samedi,60.0
2021-08-28 12:00:00,286.0,Mesurée,samedi,60.0
2021-08-28 13:00:00,456.0,Mesurée,samedi,60.0
2021-08-28 14:00:00,284.0,Mesurée,samedi,60.0
2021-08-28 15:00:00,315.0,Mesurée,samedi,60.0
2021-08-28 16:00:00,292.0,Mesurée,samedi,60.0
2021-08-28 17:00:00,291.0,Mesurée,samedi,60.0
2021-08-28 18:00:00,2173.0,Mesurée,samedi,60.0
2021-08-28 19:00:00,1104.0,Mesurée,samedi,60.0
2021-08-28 20:00:00,1493.0,Mesurée,samedi,60.0
2021-08-28 21:00:00,2646.0,Mesurée,samedi,60.0
2021-08-28 22:00:00,1565.0,Mesurée,samedi,60.0
2021-08-28 23:00:00,425.0,Mesurée,samedi,60.0
2021-08-29 00:00:00,390.0,Mesurée,dimanche,60.0
2021-08-29 01:00:00,348.0,Mesurée,dimanche,60.0
2021-08-29 02:00:00,394.0,Mesurée,dimanche,60.0
2021-08-29 03:00:00,378.0,Mesurée,dimanche,60.0
2021-08-29 04:00:00,592.0,Mesurée,dimanche,60.0
2021-08-29 05:00:00,733.0,Mesurée,dimanche,60.0
2021-08-29 06:00:00,340.0,Mesurée,dimanche,60.0
2021-08-29 07:00:00,746.0,Mesurée,dimanche,60.0
2021-08-29 08:00:00,397.0,Mesurée,dimanche,60.0
2021-08-29 09:00:00,545.0,Mesurée,dimanche,60.0
2021-08-29 10:00:00,969.0,Mesurée,dimanche,60.0
2021-08-29 11:00:00,387.0,Mesurée,dimanche,60.0
2021-08-29 12:00:00,813.0,Mesurée,dimanche,60.0
2021-08-29 13:00:00,1077.0,Mesurée,dimanche,60.0
2021-08-29 14:00:00,313.0,Mesurée,dimanche,60.0
2021-08-29 15:00:00,324.0,Mesurée,dimanche,60.0
2021-08-29 16:00:00,354.0,Mesurée,dimanche,60.0
2021-08-29 17:00:00,302.0,Mesurée,dimanche,60.0
2021-08-29 18:00:00,372.0,Mesurée,dimanche,60.0
2021-08-29 19:00:00,626.0,Mesurée,dimanche,60.0
2021-08-29 20:00:00,499.0,Mesurée,dimanche,60.0
2021-08-29 21:00:00,2684.0,Mesurée,dimanche,60.0
2021-08-29 22:00:00,2210.0,Mesurée,dimanche,60.0
2021-08-29 23:00:00,1125.0,Mesurée,dimanche,60.0
2021-08-30 00:00:00,275.0,Mesurée,lundi,60.0
2021-08-30 01:00:00,313.0,Mesurée,lundi,60.0
2021-08-30 02:00:00,304.0,Mesurée,lundi,60.0
2021-08-30 03:00:00,300.0,Mesurée,lundi,60.0
2021-08-30 04:00:00,284.0,Mesurée,lundi,60.0
2021-08-30 05:00:00,453.0,Mesurée,lundi,60.0
2021-08-30 06:00:00,623.0,Mesurée,lundi,60.0
2021-08-30 07:00:00,1276.0,Mesurée,lundi,60.0
2021-08-30 08:00:00,1718.0,Mesurée,lundi,60.0
2021-08-30 09:00:00,2615.0,Mesurée,lundi,60.0
2021-08-30 10:00:00,799.0,Mesurée,lundi,60.0
2021-08-30 11:00:00,1649.0,Mesurée,lundi,60.0
2021-08-30 12:00:00,2572.0,Mesurée,lundi,60.0
2021-08-30 13:00:00,452.0,Mesurée,lundi,60.0
2021-08-30 14:00:00,377.0,Mesurée,lundi,60.0
2021-08-30 15:00:00,428.0,Mesurée,lundi,60.0
2021-08-30 16:00:00,901.0,Mesurée,lundi,60.0
2021-08-30 17:00:00,367.0,Mesurée,lundi,60.0
2021-08-30 18:00:00,2201.0,Mesurée,lundi,60.0
2021-08-30 19:00:00,1194.0,Mesurée,lundi,60.0
2021-08-30 20:00:00,693.0,Mesurée,lundi,60.0
2021-08-30 21:00:00,1675.0,Mesurée,lundi,60.0
2021-08-30 22:00:00,1505.0,Mesurée,lundi,60.0
2021-08-30 23:00:00,740.0,Mesurée,lundi,60.0
2021-08-31 00:00:00,306.0,Mesurée,mardi,60.0
2021-08-31 01:00:00,297.0,Mesurée,mardi,60.0
2021-08-31 02:00:00,322.0,Mesurée,mardi,60.0
2021-08-31 03:00:00,271.0,Mesurée,mardi,60.0
2021-08-31 04:00:00,324.0,Mesurée,mardi,60.0
2021-08-31 05:00:00,563.0,Mesurée,mardi,60.0
2021-08-31 06:00:00,510.0,Mesurée,mardi,60.0
2021-08-31 07:00:00,1509.0,Mesurée,mardi,60.0
2021-08-31 08:00:00,2425.0,Mesurée,mardi,60.0
2021-08-31 09:00:00,3196.0,Mesurée,mardi,60.0
2021-08-31 10:00:00,3468.0,Mesurée,mardi,60.0
2021-08-31 11:00:00,2050.0,Mesurée,mardi,60.0
2021-08-31 12:00:00,2246.0,Mesurée,mardi,60.0
2021-08-31 13:00:00,2334.0,Mesurée,mardi,60.0
2021-08-31 14:00:00,1205.0,Mesurée,mardi,60.0
2021-08-31 15:00:00,834.0,Mesurée,mardi,60.0
2021-08-31 16:00:00,828.0,Mesurée,mardi,60.0
2021-08-31 17:00:00,893.0,Mesurée,mardi,60.0
2021-08-31 18:00:00,1481.0,Mesurée,mardi,60.0
2021-08-31 19:00:00,1389.0,Mesurée,mardi,60.0
2021-08-31 20:00:00,2284.0,Mesurée,mardi,60.0
2021-08-31 21:00:00,1375.0,Mesurée,mardi,60.0
2021-08-31 22:00:00,1691.0,Mesurée,mardi,60.0
2021-08-31 23:00:00,380.0,Mesurée,mardi,60.0
2021-09-01 00:00:00,324.0,Mesurée,mercredi,60.0
2021-09-01 01:00:00,300.0,Mesurée,mercredi,60.0
2021-09-01 02:00:00,262.0,Mesurée,mercredi,60.0
2021-09-01 03:00:00,310.0,Mesurée,mercredi,60.0
2021-09-01 04:00:00,595.0,Mesurée,mercredi,60.0
2021-09-01 05:00:00,557.0,Mesurée,mercredi,60.0
2021-09-01 06:00:00,589.0,Mesurée,mercredi,60.0
2021-09-01 07:00:00,917.0,Mesurée,mercredi,60.0
2021-09-01 08:00:00,1989.0,Mesurée,mercredi,60.0
2021-09-01 09:00:00,4361.0,Mesurée,mercredi,60.0
2021-09-01 10:00:00,3461.0,Mesurée,mercredi,60.0
2021-09-01 11:00:00,2262.0,Mesurée,mercredi,60.0
2021-09-01 12:00:00,1605.0,Mesurée,mercredi,60.0
2021-09-01 13:00:00,592.0,Mesurée,mercredi,60.0
2021-09-01 14:00:00,1071.0,Mesurée,mercredi,60.0
2021-09-01 15:00:00,1060.0,Mesurée,mercredi,60.0
2021-09-01 16:00:00,903.0,Mesurée,mercredi,60.0
2021-09-01 17:00:00,505.0,Mesurée,mercredi,60.0
2021-09-01 18:00:00,656.0,Mesurée,mercredi,60.0
2021-09-01 19:00:00,1779.0,Mesurée,mercredi,60.0
2021-09-01 20:00:00,1873.0,Mesurée,mercredi,60.0
2021-09-01 21:00:00,1948.0,Mesurée,mercredi,60.0
2021-09-01 22:00:00,1392.0,Mesurée,mercredi,60.0
2021-09-01 23:00:00,913.0,Mesurée,mercredi,60.0
2021-09-02 00:00:00,297.0,Mesurée,jeudi,60.0
2021-09-02 01:00:00,286.0,Mesurée,jeudi,60.0
2021-09-02 02:00:00,389.0,Mesurée,jeudi,60.0
2021-09-02 03:00:00,588.0,Mesurée,jeudi,60.0
2021-09-02 04:00:00,269.0,Mesurée,jeudi,60.0
2021-09-02 05:00:00,305.0,Mesurée,jeudi,60.0
2021-09-02 06:00:00,846.0,Mesurée,jeudi,60.0
2021-09-02 07:00:00,984.0,Mesurée,jeudi,60.0
2021-09-02 08:00:00,1145.0,Mesurée,jeudi,60.0
2021-09-02 09:00:00,906.0,Mesurée,jeudi,60.0
2021-09-02 10:00:00,1154.0,Mesurée,jeudi,60.0
2021-09-02 11:00:00,635.0,Mesurée,jeudi,60.0
2021-09-02 12:00:00,303.0,Mesurée,jeudi,60.0
2021-09-02 13:00:00,1551.0,Mesurée,jeudi,60.0
2021-09-02 14:00:00,1759.0,Mesurée,jeudi,60.0
2021-09-02 15:00:00,1594.0,Mesurée,jeudi,60.0
2021-09-02 16:00:00,2921.0,Mesurée,jeudi,60.0
2021-09-02 17:00:00,3451.0,Mesurée,jeudi,60.0
2021-09-02 18:00:00,3271.0,Mesurée,jeudi,60.0
2021-09-02 19:00:00,2393.0,Mesurée,jeudi,60.0
2021-09-02 20:00:00,1324.0,Mesurée,jeudi,60.0
2021-09-02 21:00:00,1360.0,Mesurée,jeudi,60.0
2021-09-02 22:00:00,903.0,Mesurée,jeudi,60.0
2021-09-02 23:00:00,300.0,Mesurée,jeudi,60.0
2021-09-03 00:00:00,287.0,Mesurée,vendredi,60.0
2021-09-03 01:00:00,302.0,Mesurée,vendredi,60.0
2021-09-03 02:00:00,498.0,Mesurée,vendredi,60.0
2021-09-03 03:00:00,971.0,Mesurée,vendredi,60.0
2021-09-03 04:00:00,272.0,Mesurée,vendredi,60.0
2021-09-03 05:00:00,472.0,Mesurée,vendredi,60.0
2021-09-03 06:00:00,379.0,Mesurée,vendredi,60.0
2021-09-03 07:00:00,1576.0,Mesurée,vendredi,60.0
2021-09-03 08:00:00,2304.0,Mesurée,vendredi,60.0
2021-09-03 09:00:00,1077.0,Mesurée,vendredi,60.0
2021-09-03 10:00:00,788.0,Mesurée,vendredi,60.0
2021-09-03 11:00:00,777.0,Mesurée,vendredi,60.0
2021-09-03 12:00:00,304.0,Mesurée,vendredi,60.0
2021-09-03 13:00:00,691.0,Mesurée,vendredi,60.0
2021-09-03 14:00:00,736.0,Mesurée,vendredi,60.0
2021-09-03 15:00:00,339.0,Mesurée,vendredi,60.0
2021-09-03 16:00:00,1006.0,Mesurée,vendredi,60.0
2021-09-03 17:00:00,2174.0,Mesurée,vendredi,60.0
2021-09-03 18:00:00,1593.0,Mesurée,vendredi,60.0
2021-09-03 19:00:00,673.0,Mesurée,vendredi,60.0
2021-09-03 20:00:00,1382.0,Mesurée,vendredi,60.0
2021-09-03 21:00:00,1612.0,Mesurée,vendredi,60.0
2021-09-03 22:00:00,1902.0,Mesurée,vendredi,60.0
2021-09-03 23:00:00,318.0,Mesurée,vendredi,60.0
2021-09-04 00:00:00,341.0,Mesurée,samedi,60.0
2021-09-04 01:00:00,274.0,Mesurée,samedi,60.0
2021-09-04 02:00:00,604.0,Mesurée,samedi,60.0
2021-09-04 03:00:00,316.0,Mesurée,samedi,60.0
2021-09-04 04:00:00,348.0,Mesurée,samedi,60.0
2021-09-04 05:00:00,813.0,Mesurée,samedi,60.0
2021-09-04 06:00:00,295.0,Mesurée,samedi,60.0
2021-09-04 07:00:00,654.0,Mesurée,samedi,60.0
2021-09-04 08:00:00,1149.0,Mesurée,samedi,60.0
2021-09-04 09:00:00,1190.0,Mesurée,samedi,60.0
2021-09-04 10:00:00,1401.0,Mesurée,samedi,60.0
2021-09-04 11:00:00,3145.0,Mesurée,samedi,60.0
2021-09-04 12:00:00,1614.0,Mesurée,samedi,60.0
2021-09-04 13:00:00,1730.0,Mesurée,samedi,60.0
2021-09-04 14:00:00,1722.0,Mesurée,samedi,60.0
2021-09-04 15:00:00,489.0,Mesurée,samedi,60.0
2021-09-04 16:00:00,368.0,Mesurée,samedi,60.0
2021-09-04 17:00:00,1146.0,Mesurée,samedi,60.0
2021-09-04 18:00:00,2842.0,Mesurée,samedi,60.0
2021-09-04 19:00:00,998.0,Mesurée,samedi,60.0
2021-09-04 20:00:00,667.0,Mesurée,samedi,60.0
2021-09-04 21:00:00,1087.0,Mesurée,samedi,60.0
2021-09-04 22:00:00,1822.0,Mesurée,samedi,60.0
2021-09-04 23:00:00,298.0,Mesurée,samedi,60.0
2021-09-05 00:00:00,350.0,Mesurée,dimanche,60.0
2021-09-05 01:00:00,329.0,Mesurée,dimanche,60.0
2021-09-05 02:00:00,598.0,Mesurée,dimanche,60.0
2021-09-05 03:00:00,279.0,Mesurée,dimanche,60.0
2021-09-05 04:00:00,282.0,Mesurée,dimanche,60.0
2021-09-05 05:00:00,274.0,Mesurée,dimanche,60.0
2021-09-05 06:00:00,298.0,Mesurée,dimanche,60.0
2021-09-05 07:00:00,267.0,Mesurée,dimanche,60.0
2021-09-05 08:00:00,756.0,Mesurée,dimanche,60.0
2021-09-05 09:00:00,1637.0,Mesurée,dimanche,60.0
2021-09-05 10:00:00,578.0,Mesurée,dimanche,60.0
2021-09-05 11:00:00,356.0,Mesurée,dimanche,60.0
2021-09-05 12:00:00,277.0,Mesurée,dimanche,60.0
2021-09-05 13:00:00,574.0,Mesurée,dimanche,60.0
2021-09-05 14:00:00,667.0,Mesurée,dimanche,60.0
2021-09-05 15:00:00,333.0,Mesurée,dimanche,60.0
2021-09-05 16:00:00,389.0,Mesurée,dimanche,60.0
2021-09-05 17:00:00,1167.0,Mesurée,dimanche,60.0
2021-09-05 18:00:00,1477.0,Mesurée,dimanche,60.0
2021-09-05 19:00:00,1280.0,Mesurée,dimanche,60.0
2021-09-05 20:00:00,863.0,Mesurée,dimanche,60.0
2021-09-05 21:00:00,1500.0,Mesurée,dimanche,60.0
2021-09-05 22:00:00,316.0,Mesurée,dimanche,60.0
2021-09-05 23:00:00,321.0,Mesurée,dimanche,60.0
2021-09-06 00:00:00,299.0,Mesurée,lundi,60.0
2021-09-06 01:00:00,607.0,Mesurée,lundi,60.0
2021-09-06 02:00:00,297.0,Mesurée,lundi,60.0
2021-09-06 03:00:00,257.0,Mesurée,lundi,60.0
2021-09-06 04:00:00,851.0,Mesurée,lundi,60.0
2021-09-06 05:00:00,265.0,Mesurée,lundi,60.0
2021-09-06 06:00:00,329.0,Mesurée,lundi,60.0
2021-09-06 07:00:00,804.0,Mesurée,lundi,60.0
2021-09-06 08:00:00,2879.0,Mesurée,lundi,60.0
2021-09-06 09:00:00,848.0,Mesurée,lundi,60.0
2021-09-06 10:00:00,1505.0,Mesurée,lundi,60.0
2021-09-06 11:00:00,746.0,Mesurée,lundi,60.0
2021-09-06 12:00:00,837.0,Mesurée,lundi,60.0
2021-09-06 13:00:00,997.0,Mesurée,lundi,60.0
2021-09-06 14:00:00,1178.0,Mesurée,lundi,60.0
2021-09-06 15:00:00,1345.0,Mesurée,lundi,60.0
2021-09-06 16:00:00,2234.0,Mesurée,lundi,60.0
2021-09-06 17:00:00,6805.0,Mesurée,lundi,60.0
2021-09-06 18:00:00,2353.0,Mesurée,lundi,60.0
2021-09-06 19:00:00,3128.0,Mesurée,lundi,60.0
2021-09-06 20:00:00,1305.0,Mesurée,lundi,60.0
2021-09-06 21:00:00,1145.0,Mesurée,lundi,60.0
2021-09-06 22:00:00,434.0,Mesurée,lundi,60.0
2021-09-06 23:00:00,487.0,Mesurée,lundi,60.0
2021-09-07 00:00:00,298.0,Mesurée,mardi,60.0
2021-09-07 01:00:00,614.0,Mesurée,mardi,60.0
2021-09-07 02:00:00,291.0,Mesurée,mardi,60.0
2021-09-07 03:00:00,840.0,Mesurée,mardi,60.0
2021-09-07 04:00:00,277.0,Mesurée,mardi,60.0
2021-09-07 05:00:00,294.0,Mesurée,mardi,60.0
2021-09-07 06:00:00,296.0,Mesurée,mardi,60.0
2021-09-07 07:00:00,1217.0,Mesurée,mardi,60.0
2021-09-07 08:00:00,4182.0,Mesurée,mardi,60.0
2021-09-07 09:00:00,4489.0,Mesurée,mardi,60.0
2021-09-07 10:00:00,3708.0,Mesurée,mardi,60.0
2021-09-07 11:00:00,3913.0,Mesurée,mardi,60.0
2021-09-07 12:00:00,4167.0,Mesurée,mardi,60.0
2021-09-07 13:00:00,2864.0,Mesurée,mardi,60.0
2021-09-07 14:00:00,3666.0,Mesurée,mardi,60.0
2021-09-07 15:00:00,4292.0,Mesurée,mardi,60.0
2021-09-07 16:00:00,1573.0,Mesurée,mardi,60.0
2021-09-07 17:00:00,2472.0,Mesurée,mardi,60.0
2021-09-07 18:00:00,515.0,Mesurée,mardi,60.0
2021-09-07 19:00:00,493.0,Mesurée,mardi,60.0
2021-09-07 20:00:00,2022.0,Mesurée,mardi,60.0
2021-09-07 21:00:00,1297.0,Mesurée,mardi,60.0
2021-09-07 22:00:00,539.0,Mesurée,mardi,60.0
2021-09-07 23:00:00,407.0,Mesurée,mardi,60.0
2021-09-08 00:00:00,366.0,Mesurée,mercredi,60.0
2021-09-08 01:00:00,790.0,Mesurée,mercredi,60.0
2021-09-08 02:00:00,895.0,Mesurée,mercredi,60.0
2021-09-08 03:00:00,300.0,Mesurée,mercredi,60.0
2021-09-08 04:00:00,271.0,Mesurée,mercredi,60.0
2021-09-08 05:00:00,279.0,Mesurée,mercredi,60.0
2021-09-08 06:00:00,287.0,Mesurée,mercredi,60.0
2021-09-08 07:00:00,892.0,Mesurée,mercredi,60.0
2021-09-08 08:00:00,817.0,Mesurée,mercredi,60.0
2021-09-08 09:00:00,519.0,Mesurée,mercredi,60.0
2021-09-08 10:00:00,430.0,Mesurée,mercredi,60.0
2021-09-08 11:00:00,280.0,Mesurée,mercredi,60.0
2021-09-08 12:00:00,1265.0,Mesurée,mercredi,60.0
2021-09-08 13:00:00,747.0,Mesurée,mercredi,60.0
2021-09-08 14:00:00,1033.0,Mesurée,mercredi,60.0
2021-09-08 15:00:00,1328.0,Mesurée,mercredi,60.0
2021-09-08 16:00:00,5003.0,Mesurée,mercredi,60.0
2021-09-08 17:00:00,3157.0,Mesurée,mercredi,60.0
2021-09-08 18:00:00,3484.0,Mesurée,mercredi,60.0
2021-09-08 19:00:00,2906.0,Mesurée,mercredi,60.0
2021-09-08 20:00:00,1388.0,Mesurée,mercredi,60.0
2021-09-08 21:00:00,1631.0,Mesurée,mercredi,60.0
2021-09-08 22:00:00,449.0,Mesurée,mercredi,60.0
2021-09-08 23:00:00,309.0,Mesurée,mercredi,60.0
2021-09-09 00:00:00,590.0,Mesurée,jeudi,60.0
2021-09-09 01:00:00,315.0,Mesurée,jeudi,60.0
2021-09-09 02:00:00,870.0,Mesurée,jeudi,60.0
2021-09-09 03:00:00,285.0,Mesurée,jeudi,60.0
2021-09-09 04:00:00,328.0,Mesurée,jeudi,60.0
2021-09-09 05:00:00,321.0,Mesurée,jeudi,60.0
2021-09-09 06:00:00,284.0,Mesurée,jeudi,60.0
2021-09-09 07:00:00,814.0,Mesurée,jeudi,60.0
2021-09-09 08:00:00,972.0,Mesurée,jeudi,60.0
2021-09-09 09:00:00,1038.0,Mesurée,jeudi,60.0
2021-09-09 10:00:00,418.0,Mesurée,jeudi,60.0
2021-09-09 11:00:00,1108.0,Mesurée,jeudi,60.0
2021-09-09 12:00:00,451.0,Mesurée,jeudi,60.0
2021-09-09 13:00:00,482.0,Mesurée,jeudi,60.0
2021-09-09 14:00:00,1364.0,Mesurée,jeudi,60.0
2021-09-09 15:00:00,2076.0,Mesurée,jeudi,60.0
2021-09-09 16:00:00,1649.0,Mesurée,jeudi,60.0
2021-09-09 17:00:00,1647.0,Mesurée,jeudi,60.0
2021-09-09 18:00:00,2747.0,Mesurée,jeudi,60.0
2021-09-09 19:00:00,3603.0,Mesurée,jeudi,60.0
2021-09-09 20:00:00,2754.0,Mesurée,jeudi,60.0
2021-09-09 21:00:00,1030.0,Mesurée,jeudi,60.0
