Identifiant PRM;Type de donnees;Date de debut;Date de fin;Grandeur physique;Grandeur metier;Etape metier;Unite;Pas en minutes
25621707630391;Courbe de charge;20/10/2020;20/10/2021;Energie active;Consommation;Comptage Brut;W;
Horodate;Valeur
2021-10-08T22:00:00+02:00;314
2021-10-08T23:00:00+02:00;293
2021-10-09T00:00:00+02:00;306
2021-10-09T01:00:00+02:00;300
2021-10-09T02:00:00+02:00;258
2021-10-09T03:00:00+02:00;270
2021-10-09T04:00:00+02:00;283
2021-10-09T05:00:00+02:00;248
2021-10-09T06:00:00+02:00;573
2021-10-09T07:00:00+02:00;280
2021-10-09T08:00:00+02:00;257
2021-10-09T09:00:00+02:00;1532
2021-10-09T10:00:00+02:00;2032
2021-10-09T11:00:00+02:00;2467
2021-10-09T12:00:00+02:00;2305
2021-10-09T13:00:00+02:00;1746
2021-10-09T14:00:00+02:00;868
2021-10-09T15:00:00+02:00;835
2021-10-09T16:00:00+02:00;791
2021-10-09T17:00:00+02:00;602
2021-10-09T18:00:00+02:00;909
2021-10-09T19:00:00+02:00;688
2021-10-09T20:00:00+02:00;259
2021-10-09T21:00:00+02:00;277
2021-10-09T22:00:00+02:00;562
2021-10-09T23:00:00+02:00;314
2021-10-10T00:00:00+02:00;270
2021-10-10T01:00:00+02:00;950
2021-10-10T02:00:00+02:00;2058
2021-10-10T03:00:00+02:00;2054
2021-10-10T04:00:00+02:00;1187
2021-10-10T05:00:00+02:00;242
2021-10-10T06:00:00+02:00;268
2021-10-10T07:00:00+02:00;272
2021-10-10T08:00:00+02:00;647
2021-10-10T09:00:00+02:00;336
2021-10-10T10:00:00+02:00;463
2021-10-10T11:00:00+02:00;405
2021-10-10T12:00:00+02:00;495
2021-10-10T13:00:00+02:00;1835
2021-10-10T14:00:00+02:00;2698
2021-10-10T15:00:00+02:00;1614
2021-10-10T16:00:00+02:00;764
2021-10-10T17:00:00+02:00;408
2021-10-10T18:00:00+02:00;1852
2021-10-10T19:00:00+02:00;2796
2021-10-10T20:00:00+02:00;1455
2021-10-10T21:00:00+02:00;3463
2021-10-10T22:00:00+02:00;2349
2021-10-10T23:00:00+02:00;1664
2021-10-11T00:00:00+02:00;319
2021-10-11T01:00:00+02:00;285
2021-10-11T02:00:00+02:00;273
2021-10-11T03:00:00+02:00;256
2021-10-11T04:00:00+02:00;270
2021-10-11T05:00:00+02:00;592
2021-10-11T06:00:00+02:00;257
2021-10-11T07:00:00+02:00;293
2021-10-11T08:00:00+02:00;1612
2021-10-11T09:00:00+02:00;3851
2021-10-11T10:00:00+02:00;5517
2021-10-11T11:00:00+02:00;9124
2021-10-11T12:00:00+02:00;7481
2021-10-11T13:00:00+02:00;2094
2021-10-11T14:00:00+02:00;1996
2021-10-11T15:00:00+02:00;3316
2021-10-11T16:00:00+02:00;5691
2021-10-11T17:00:00+02:00;5514
2021-10-11T18:00:00+02:00;1197
2021-10-11T19:00:00+02:00;3323
2021-10-11T20:00:00+02:00;3038
2021-10-11T21:00:00+02:00;1409
2021-10-11T22:00:00+02:00;527
2021-10-11T23:00:00+02:00;408
2021-10-12T00:00:00+02:00;311
2021-10-12T01:00:00+02:00;588
2021-10-12T02:00:00+02:00;304
2021-10-12T03:00:00+02:00;324
2021-10-12T04:00:00+02:00;935
2021-10-12T05:00:00+02:00;285
2021-10-12T06:00:00+02:00;288
2021-10-12T07:00:00+02:00;287
2021-10-12T08:00:00+02:00;1889
2021-10-12T09:00:00+02:00;1577
2021-10-12T10:00:00+02:00;1450
2021-10-12T11:00:00+02:00;540
2021-10-12T12:00:00+02:00;525
2021-10-12T13:00:00+02:00;1504
2021-10-12T14:00:00+02:00;714
2021-10-12T15:00:00+02:00;348
2021-10-12T16:00:00+02:00;334
2021-10-12T17:00:00+02:00;417
2021-10-12T18:00:00+02:00;790
2021-10-12T19:00:00+02:00;1128
2021-10-12T20:00:00+02:00;518
2021-10-12T21:00:00+02:00;1617
2021-10-12T22:00:00+02:00;2101
2021-10-12T23:00:00+02:00;2070
2021-10-13T00:00:00+02:00;365
2021-10-13T01:00:00+02:00;261
2021-10-13T02:00:00+02:00;278
2021-10-13T03:00:00+02:00;289
2021-10-13T04:00:00+02:00;262
2021-10-13T05:00:00+02:00;269
2021-10-13T06:00:00+02:00;299
2021-10-13T07:00:00+02:00;820
2021-10-13T08:00:00+02:00;450
2021-10-13T09:00:00+02:00;473
2021-10-13T10:00:00+02:00;1172
2021-10-13T11:00:00+02:00;1506
2021-10-13T12:00:00+02:00;767
2021-10-13T13:00:00+02:00;945
2021-10-13T14:00:00+02:00;755
2021-10-13T15:00:00+02:00;344
2021-10-13T16:00:00+02:00;2065
2021-10-13T17:00:00+02:00;675
2021-10-13T18:00:00+02:00;2473
2021-10-13T19:00:00+02:00;3521
2021-10-13T20:00:00+02:00;2629
2021-10-13T21:00:00+02:00;1104
2021-10-13T22:00:00+02:00;2120
2021-10-13T23:00:00+02:00;460
2021-10-14T00:00:00+02:00;294
2021-10-14T01:00:00+02:00;304
2021-10-14T02:00:00+02:00;257
2021-10-14T03:00:00+02:00;313
2021-10-14T04:00:00+02:00;474
2021-10-14T05:00:00+02:00;227
2021-10-14T06:00:00+02:00;233
2021-10-14T07:00:00+02:00;1140
2021-10-14T08:00:00+02:00;742
2021-10-14T09:00:00+02:00;1552
2021-10-14T10:00:00+02:00;1940
2021-10-14T11:00:00+02:00;560
2021-10-14T12:00:00+02:00;668
2021-10-14T13:00:00+02:00;3181
2021-10-14T14:00:00+02:00;2355
2021-10-14T15:00:00+02:00;1011
2021-10-14T16:00:00+02:00;390
2021-10-14T17:00:00+02:00;349
2021-10-14T18:00:00+02:00;405
2021-10-14T19:00:00+02:00;1426
2021-10-14T20:00:00+02:00;2478
2021-10-14T21:00:00+02:00;2553
2021-10-14T22:00:00+02:00;2733
2021-10-14T23:00:00+02:00;2052
2021-10-15T00:00:00+02:00;244
2021-10-15T01:00:00+02:00;200
2021-10-15T02:00:00+02:00;229
2021-10-15T03:00:00+02:00;246
2021-10-15T04:00:00+02:00;202
2021-10-15T05:00:00+02:00;229
2021-10-15T06:00:00+02:00;400
2021-10-15T07:00:00+02:00;795
2021-10-15T08:00:00+02:00;2764
2021-10-15T09:00:00+02:00;2431
2021-10-15T10:00:00+02:00;1588
2021-10-15T11:00:00+02:00;247
2021-10-15T12:00:00+02:00;231
2021-10-15T13:00:00+02:00;222
2021-10-15T14:00:00+02:00;232
2021-10-15T15:00:00+02:00;203
2021-10-15T16:00:00+02:00;232
2021-10-15T17:00:00+02:00;972
2021-10-15T18:00:00+02:00;2545
2021-10-15T19:00:00+02:00;1536
2021-10-15T20:00:00+02:00;2370
2021-10-15T21:00:00+02:00;880
2021-10-15T22:00:00+02:00;2608
2021-10-15T23:00:00+02:00;1523
2021-10-16T00:00:00+02:00;470
2021-10-16T01:00:00+02:00;279
2021-10-16T02:00:00+02:00;289
2021-10-16T03:00:00+02:00;205
2021-10-16T04:00:00+02:00;559
2021-10-16T05:00:00+02:00;246
2021-10-16T06:00:00+02:00;211
2021-10-16T07:00:00+02:00;229
2021-10-16T08:00:00+02:00;641
2021-10-16T09:00:00+02:00;1666
2021-10-16T10:00:00+02:00;1699
2021-10-16T11:00:00+02:00;2325
2021-10-16T12:00:00+02:00;2231
2021-10-16T13:00:00+02:00;2071
2021-10-16T14:00:00+02:00;1449
2021-10-16T15:00:00+02:00;1006
2021-10-16T16:00:00+02:00;1920
2021-10-16T17:00:00+02:00;713
2021-10-16T18:00:00+02:00;2181
2021-10-16T19:00:00+02:00;2032
2021-10-16T20:00:00+02:00;2386
2021-10-16T21:00:00+02:00;1223
2021-10-16T22:00:00+02:00;368
2021-10-16T23:00:00+02:00;1276
2021-10-17T00:00:00+02:00;341
2021-10-17T01:00:00+02:00;243
2021-10-17T02:00:00+02:00;217
2021-10-17T03:00:00+02:00;225
2021-10-17T04:00:00+02:00;233
2021-10-17T05:00:00+02:00;388
2021-10-17T06:00:00+02:00;223
2021-10-17T07:00:00+02:00;819
2021-10-17T08:00:00+02:00;277
2021-10-17T09:00:00+02:00;791
2021-10-17T10:00:00+02:00;1609
2021-10-17T11:00:00+02:00;1752
2021-10-17T12:00:00+02:00;222
2021-10-17T13:00:00+02:00;225
2021-10-17T14:00:00+02:00;209
2021-10-17T15:00:00+02:00;226
2021-10-17T16:00:00+02:00;211
2021-10-17T17:00:00+02:00;218
2021-10-17T18:00:00+02:00;237
2021-10-17T19:00:00+02:00;2694
2021-10-17T20:00:00+02:00;2049
2021-10-17T21:00:00+02:00;1070
2021-10-17T22:00:00+02:00;3261
2021-10-17T23:00:00+02:00;3401
2021-10-18T00:00:00+02:00;3442
2021-10-18T01:00:00+02:00;1321
2021-10-18T02:00:00+02:00;240
2021-10-18T03:00:00+02:00;231
2021-10-18T04:00:00+02:00;227
2021-10-18T05:00:00+02:00;223
2021-10-18T06:00:00+02:00;554
2021-10-18T07:00:00+02:00;315
2021-10-18T08:00:00+02:00;1418
2021-10-18T09:00:00+02:00;4056
2021-10-18T10:00:00+02:00;6109
2021-10-18T11:00:00+02:00;2098
2021-10-18T12:00:00+02:00;2917
2021-10-18T13:00:00+02:00;570
2021-10-18T14:00:00+02:00;509
2021-10-18T15:00:00+02:00;2741
2021-10-18T16:00:00+02:00;2012
2021-10-18T17:00:00+02:00;1482
2021-10-18T18:00:00+02:00;2945
2021-10-18T19:00:00+02:00;3312
2021-10-18T20:00:00+02:00;4224
2021-10-18T21:00:00+02:00;2311
2021-10-18T22:00:00+02:00;3645
2021-10-18T23:00:00+02:00;2640
2021-10-19T00:00:00+02:00;678
2021-10-19T01:00:00+02:00;699
2021-10-19T02:00:00+02:00;242
2021-10-19T03:00:00+02:00;241
2021-10-19T04:00:00+02:00;217
2021-10-19T05:00:00+02:00;395
2021-10-19T06:00:00+02:00;566
2021-10-19T07:00:00+02:00;310
2021-10-19T08:00:00+02:00;2128
2021-10-19T09:00:00+02:00;4595
2021-10-19T10:00:00+02:00;4326
2021-10-19T11:00:00+02:00;6144
2021-10-19T12:00:00+02:00;3829
2021-10-19T13:00:00+02:00;1529
2021-10-19T14:00:00+02:00;2971
2021-10-19T15:00:00+02:00;1301
2021-10-19T16:00:00+02:00;2647
2021-10-19T17:00:00+02:00;835
2021-10-19T18:00:00+02:00;3022
2021-10-19T19:00:00+02:00;3100
2021-10-19T20:00:00+02:00;3506
2021-10-19T21:00:00+02:00;2650
2021-10-19T22:00:00+02:00;2327
2021-10-19T23:00:00+02:00;551
2021-10-20T00:00:00+02:00;719
